token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
124051,SILVERM26FEB101750PE,SILVERM,20FEB2026,1017500000.000000,1,OPTFUT,NCO,5000.000000
124060,SILVERM26FEB103000CE,SILVERM,20FEB2026,1030000000.000000,1,OPTFUT,NCO,5000.000000
124029,SILVERM26FEB99000PE,SILVERM,20FEB2026,990000000.000000,1,OPTFUT,NCO,5000.000000
124062,SILVERM26FEB103250CE,SILVERM,20FEB2026,1032500000.000000,1,OPTFUT,NCO,5000.000000
124078,GOLD25SEP78100CE,GOLD,25SEP2025,781000000.000000,1,OPTFUT,NCO,5000.000000
124092,GOLD25NOV89200PE,GOLD,28NOV2025,892000000.000000,1,OPTFUT,NCO,5000.000000
124101,GOLD25SEP78200PE,GOLD,25SEP2025,782000000.000000,1,OPTFUT,NCO,5000.000000
124131,GOLD26JAN98700CE,GOLD,29JAN2026,987000000.000000,1,OPTFUT,NCO,5000.000000
124111,SILVERM26APR97750CE,SILVERM,23APR2026,977500000.000000,1,OPTFUT,NCO,5000.000000
124112,SILVERM26APR97750PE,SILVERM,23APR2026,977500000.000000,1,OPTFUT,NCO,5000.000000
124125,GOLD25MAY80600CE,GOLD,29MAY2025,806000000.000000,1,OPTFUT,NCO,5000.000000
124136,GOLD26JAN98900PE,GOLD,29JAN2026,989000000.000000,1,OPTFUT,NCO,5000.000000
124137,GOLD26JAN99000CE,GOLD,29JAN2026,990000000.000000,1,OPTFUT,NCO,5000.000000
124138,GOLD25SEP78300PE,GOLD,25SEP2025,783000000.000000,1,OPTFUT,NCO,5000.000000
124149,SILVERM26FEB104750PE,SILVERM,20FEB2026,1047500000.000000,1,OPTFUT,NCO,5000.000000
124164,GOLD25NOV78900PE,GOLD,28NOV2025,789000000.000000,1,OPTFUT,NCO,5000.000000
124167,GOLD25SEP84800PE,GOLD,25SEP2025,848000000.000000,1,OPTFUT,NCO,5000.000000
124173,GOLD26JAN99200CE,GOLD,29JAN2026,992000000.000000,1,OPTFUT,NCO,5000.000000
124189,SILVERM25NOV103750CE,SILVERM,21NOV2025,1037500000.000000,1,OPTFUT,NCO,5000.000000
124204,SILVERM25NOV104250PE,SILVERM,21NOV2025,1042500000.000000,1,OPTFUT,NCO,5000.000000
124209,GOLD25JUL81100PE,GOLD,29JUL2025,811000000.000000,1,OPTFUT,NCO,5000.000000
124212,GOLD25MAY85000PE,GOLD,29MAY2025,850000000.000000,1,OPTFUT,NCO,5000.000000
124221,GOLD25JUL85600CE,GOLD,29JUL2025,856000000.000000,1,OPTFUT,NCO,5000.000000
124239,GOLD25NOV84500CE,GOLD,28NOV2025,845000000.000000,1,OPTFUT,NCO,5000.000000
124231,GOLD25NOV79200CE,GOLD,28NOV2025,792000000.000000,1,OPTFUT,NCO,5000.000000
124223,GOLD25JUL85700CE,GOLD,29JUL2025,857000000.000000,1,OPTFUT,NCO,5000.000000
124227,SILVERM25JUN88000PE,SILVERM,23JUN2025,880000000.000000,1,OPTFUT,NCO,5000.000000
124310,ZINC25JUN272.5PE,ZINC,23JUN2025,2725000.000000,1,OPTFUT,NCO,100.000000
124241,GOLD25NOV84600CE,GOLD,28NOV2025,846000000.000000,1,OPTFUT,NCO,5000.000000
124273,ZINC25JUN260CE,ZINC,23JUN2025,2600000.000000,1,OPTFUT,NCO,100.000000
124292,GOLD25NOV85200PE,GOLD,28NOV2025,852000000.000000,1,OPTFUT,NCO,5000.000000
124339,ZINC25JUN280PE,ZINC,23JUN2025,2800000.000000,1,OPTFUT,NCO,100.000000
124330,ZINC25JUL295PE,ZINC,24JUL2025,2950000.000000,1,OPTFUT,NCO,100.000000
124347,GOLDM25MAY88500CE,GOLDM,29MAY2025,885000000.000000,1,OPTFUT,NCO,5000.000000
124312,ZINC25JUN275PE,ZINC,23JUN2025,2750000.000000,1,OPTFUT,NCO,100.000000
124369,GOLD25JUL79800PE,GOLD,29JUL2025,798000000.000000,1,OPTFUT,NCO,5000.000000
124439,GOLD25JUL73000PE,GOLD,29JUL2025,730000000.000000,1,OPTFUT,NCO,5000.000000
124423,ZINC25JUN290CE,ZINC,23JUN2025,2900000.000000,1,OPTFUT,NCO,100.000000
124422,ZINC25JUN287.5PE,ZINC,23JUN2025,2875000.000000,1,OPTFUT,NCO,100.000000
124444,ZINC25JUL302.5CE,ZINC,24JUL2025,3025000.000000,1,OPTFUT,NCO,100.000000
124445,ZINC25JUL302.5PE,ZINC,24JUL2025,3025000.000000,1,OPTFUT,NCO,100.000000
124442,ZINC25JUL300CE,ZINC,24JUL2025,3000000.000000,1,OPTFUT,NCO,100.000000
124453,GOLDM25MAY89600PE,GOLDM,29MAY2025,896000000.000000,1,OPTFUT,NCO,5000.000000
124467,GOLDM25MAY89800PE,GOLDM,29MAY2025,898000000.000000,1,OPTFUT,NCO,5000.000000
124469,GOLDM25MAY89900PE,GOLDM,29MAY2025,899000000.000000,1,OPTFUT,NCO,5000.000000
124477,GOLD25JUL73600PE,GOLD,29JUL2025,736000000.000000,1,OPTFUT,NCO,5000.000000
124480,GOLD25JUL73800CE,GOLD,29JUL2025,738000000.000000,1,OPTFUT,NCO,5000.000000
124488,GOLD25JUL74200CE,GOLD,29JUL2025,742000000.000000,1,OPTFUT,NCO,5000.000000
124494,GOLD25JUL74500CE,GOLD,29JUL2025,745000000.000000,1,OPTFUT,NCO,5000.000000
124490,GOLD25JUL74300CE,GOLD,29JUL2025,743000000.000000,1,OPTFUT,NCO,5000.000000
124514,GOLD25JUL75500CE,GOLD,29JUL2025,755000000.000000,1,OPTFUT,NCO,5000.000000
124531,GOLD25JUL76300PE,GOLD,29JUL2025,763000000.000000,1,OPTFUT,NCO,5000.000000
124517,GOLD25JUL75600PE,GOLD,29JUL2025,756000000.000000,1,OPTFUT,NCO,5000.000000
124529,GOLD25JUL76200PE,GOLD,29JUL2025,762000000.000000,1,OPTFUT,NCO,5000.000000
124522,GOLD25JUL75900CE,GOLD,29JUL2025,759000000.000000,1,OPTFUT,NCO,5000.000000
124538,GOLDM25MAY90100PE,GOLDM,29MAY2025,901000000.000000,1,OPTFUT,NCO,5000.000000
124542,SILVERM26FEB109000PE,SILVERM,20FEB2026,1090000000.000000,1,OPTFUT,NCO,5000.000000
124555,GOLD25JUL76900CE,GOLD,29JUL2025,769000000.000000,1,OPTFUT,NCO,5000.000000
124566,SILVERM26APR102250CE,SILVERM,23APR2026,1022500000.000000,1,OPTFUT,NCO,5000.000000
124641,SILVERM26FEB109500PE,SILVERM,20FEB2026,1095000000.000000,1,OPTFUT,NCO,5000.000000
124569,GOLD25JUL80200PE,GOLD,29JUL2025,802000000.000000,1,OPTFUT,NCO,5000.000000
124574,GOLD25JUL80500CE,GOLD,29JUL2025,805000000.000000,1,OPTFUT,NCO,5000.000000
124639,GOLDM25MAY85000PE,GOLDM,29MAY2025,850000000.000000,1,OPTFUT,NCO,5000.000000
124645,SILVER25JUL103000PE,SILVER,01JUL2025,1030000000.000000,1,OPTBLN,NCO,5000.000000
124655,GOLD25JUL83000CE,GOLD,29JUL2025,830000000.000000,1,OPTFUT,NCO,5000.000000
124657,GOLD25JUL83100CE,GOLD,29JUL2025,831000000.000000,1,OPTFUT,NCO,5000.000000
124652,SILVERM26APR105750PE,SILVERM,23APR2026,1057500000.000000,1,OPTFUT,NCO,5000.000000
124665,SILVERM25NOV88000PE,SILVERM,21NOV2025,880000000.000000,1,OPTFUT,NCO,5000.000000
124735,ZINC25MAY285CE,ZINC,23MAY2025,2850000.000000,1,OPTFUT,NCO,100.000000
124710,ZINC25MAY265CE,ZINC,23MAY2025,2650000.000000,1,OPTFUT,NCO,100.000000
124725,ZINC25MAY272.5CE,ZINC,23MAY2025,2725000.000000,1,OPTFUT,NCO,100.000000
124746,ZINC25MAY297.5PE,ZINC,23MAY2025,2975000.000000,1,OPTFUT,NCO,100.000000
124748,GOLD25MAY86500CE,GOLD,29MAY2025,865000000.000000,1,OPTFUT,NCO,5000.000000
124758,GOLD25JUL87600CE,GOLD,29JUL2025,876000000.000000,1,OPTFUT,NCO,5000.000000
124759,GOLD25JUL87600PE,GOLD,29JUL2025,876000000.000000,1,OPTFUT,NCO,5000.000000
124763,GOLD25JUL87800PE,GOLD,29JUL2025,878000000.000000,1,OPTFUT,NCO,5000.000000
124764,GOLD25SEP88500CE,GOLD,25SEP2025,885000000.000000,1,OPTFUT,NCO,5000.000000
124760,GOLD25JUL87700CE,GOLD,29JUL2025,877000000.000000,1,OPTFUT,NCO,5000.000000
124761,GOLD25JUL87700PE,GOLD,29JUL2025,877000000.000000,1,OPTFUT,NCO,5000.000000
124784,SILVERM25AUG99500PE,SILVERM,22AUG2025,995000000.000000,1,OPTFUT,NCO,5000.000000
124799,SILVERM26FEB109750CE,SILVERM,20FEB2026,1097500000.000000,1,OPTFUT,NCO,5000.000000
124816,GOLD25MAY73900PE,GOLD,29MAY2025,739000000.000000,1,OPTFUT,NCO,5000.000000
124817,GOLD25MAY74000CE,GOLD,29MAY2025,740000000.000000,1,OPTFUT,NCO,5000.000000
124818,GOLD25SEP84300CE,GOLD,25SEP2025,843000000.000000,1,OPTFUT,NCO,5000.000000
124819,GOLD25SEP84300PE,GOLD,25SEP2025,843000000.000000,1,OPTFUT,NCO,5000.000000
124825,GOLD25MAY74100CE,GOLD,29MAY2025,741000000.000000,1,OPTFUT,NCO,5000.000000
124821,ZINC25AUG260CE,ZINC,22AUG2025,2600000.000000,1,OPTFUT,NCO,100.000000
124838,GOLD25MAY74300PE,GOLD,29MAY2025,743000000.000000,1,OPTFUT,NCO,5000.000000
124844,GOLD25MAY74400PE,GOLD,29MAY2025,744000000.000000,1,OPTFUT,NCO,5000.000000
124847,ZINC25AUG267.5PE,ZINC,22AUG2025,2675000.000000,1,OPTFUT,NCO,100.000000
124866,SILVER25JUL103750PE,SILVER,01JUL2025,1037500000.000000,1,OPTBLN,NCO,5000.000000
124876,SILVERM25AUG100500CE,SILVERM,22AUG2025,1005000000.000000,1,OPTFUT,NCO,5000.000000
124897,GOLDM25MAY93300CE,GOLDM,29MAY2025,933000000.000000,1,OPTFUT,NCO,5000.000000
124933,GOLDM25MAY93800CE,GOLDM,29MAY2025,938000000.000000,1,OPTFUT,NCO,5000.000000
124921,COPPER25MAY810PE,COPPER,23MAY2025,8100000.000000,1,OPTFUT,NCO,100.000000
124939,GOLD25MAY86900PE,GOLD,29MAY2025,869000000.000000,1,OPTFUT,NCO,5000.000000
124965,GOLD25MAY90400CE,GOLD,29MAY2025,904000000.000000,1,OPTFUT,NCO,5000.000000
124969,GOLDM25MAY94200PE,GOLDM,29MAY2025,942000000.000000,1,OPTFUT,NCO,5000.000000
124977,GOLDM25MAY94400PE,GOLDM,29MAY2025,944000000.000000,1,OPTFUT,NCO,5000.000000
124983,CRUDEOIL25JUL4300CE,CRUDEOIL,17JUL2025,43000000.000000,1,OPTFUT,NCO,1000.000000
125008,GOLD25JUL88100PE,GOLD,29JUL2025,881000000.000000,1,OPTFUT,NCO,5000.000000
125011,CRUDEOIL25JUN4550CE,CRUDEOIL,16JUN2025,45500000.000000,1,OPTFUT,NCO,1000.000000
121609,CRUDEOIL25MAYFUT,CRUDEOIL,19MAY2025,-1.000000,1,FUTENR,NCO,10000.000000
121613,NATURALGAS25JUN175PE,NATURALGAS,23JUN2025,1750000.000000,1,OPTFUT,NCO,500.000000
121635,NATGASMINI25AUGFUT,NATGASMINI,26AUG2025,-1.000000,1,FUTENR,NCO,1000.000000
121631,NATURALGAS25JUL180PE,NATURALGAS,24JUL2025,1800000.000000,1,OPTFUT,NCO,500.000000
121640,CRUDEOIL25MAY7700PE,CRUDEOIL,15MAY2025,77000000.000000,1,OPTFUT,NCO,1000.000000
121617,NATURALGAS25OCTFUT,NATURALGAS,28OCT2025,-1.000000,1,FUTENR,NCO,1000.000000
121643,NATURALGAS25MAY275PE,NATURALGAS,23MAY2025,2750000.000000,1,OPTFUT,NCO,500.000000
121654,COPPER25MAY960PE,COPPER,23MAY2025,9600000.000000,1,OPTFUT,NCO,100.000000
121667,CRUDEOIL25MAY3900PE,CRUDEOIL,15MAY2025,39000000.000000,1,OPTFUT,NCO,1000.000000
121685,NATURALGAS25MAY280CE,NATURALGAS,23MAY2025,2800000.000000,1,OPTFUT,NCO,500.000000
121689,NATURALGAS25MAY285PE,NATURALGAS,23MAY2025,2850000.000000,1,OPTFUT,NCO,500.000000
121705,NATURALGAS25MAY320CE,NATURALGAS,23MAY2025,3200000.000000,1,OPTFUT,NCO,500.000000
121708,GOLDM25JUN98500PE,GOLDM,27JUN2025,985000000.000000,1,OPTFUT,NCO,5000.000000
121702,NATURALGAS25MAY310PE,NATURALGAS,23MAY2025,3100000.000000,1,OPTFUT,NCO,500.000000
121749,NATURALGAS25JUL205CE,NATURALGAS,24JUL2025,2050000.000000,1,OPTFUT,NCO,500.000000
121764,NATURALGAS25JUL210PE,NATURALGAS,24JUL2025,2100000.000000,1,OPTFUT,NCO,500.000000
121765,NATURALGAS25JUL215CE,NATURALGAS,24JUL2025,2150000.000000,1,OPTFUT,NCO,500.000000
121768,NATURALGAS25MAY365CE,NATURALGAS,23MAY2025,3650000.000000,1,OPTFUT,NCO,500.000000
121770,NATURALGAS25MAY370CE,NATURALGAS,23MAY2025,3700000.000000,1,OPTFUT,NCO,500.000000
121793,SILVERM25JUN101250PE,SILVERM,23JUN2025,1012500000.000000,1,OPTFUT,NCO,5000.000000
121795,SILVERM25JUN101500PE,SILVERM,23JUN2025,1015000000.000000,1,OPTFUT,NCO,5000.000000
121826,NATURALGAS25MAY410CE,NATURALGAS,23MAY2025,4100000.000000,1,OPTFUT,NCO,500.000000
121837,NATURALGAS25MAY420PE,NATURALGAS,23MAY2025,4200000.000000,1,OPTFUT,NCO,500.000000
121838,NATURALGAS25MAY425CE,NATURALGAS,23MAY2025,4250000.000000,1,OPTFUT,NCO,500.000000
121831,GOLD25JUL81900CE,GOLD,29JUL2025,819000000.000000,1,OPTFUT,NCO,5000.000000
121832,GOLD25JUL81900PE,GOLD,29JUL2025,819000000.000000,1,OPTFUT,NCO,5000.000000
121855,SILVER25JUL101500PE,SILVER,01JUL2025,1015000000.000000,1,OPTBLN,NCO,5000.000000
121852,SILVER25JUL101250PE,SILVER,01JUL2025,1012500000.000000,1,OPTBLN,NCO,5000.000000
121874,NATURALGAS25JUN265CE,NATURALGAS,23JUN2025,2650000.000000,1,OPTFUT,NCO,500.000000
121887,NATURALGAS25JUL230CE,NATURALGAS,24JUL2025,2300000.000000,1,OPTFUT,NCO,500.000000
121889,NATURALGAS25JUL230PE,NATURALGAS,24JUL2025,2300000.000000,1,OPTFUT,NCO,500.000000
121931,NATURALGAS25JUL270CE,NATURALGAS,24JUL2025,2700000.000000,1,OPTFUT,NCO,500.000000
121948,GOLD25MAY92500CE,GOLD,29MAY2025,925000000.000000,1,OPTFUT,NCO,5000.000000
121906,NATURALGAS25JUL255PE,NATURALGAS,24JUL2025,2550000.000000,1,OPTFUT,NCO,500.000000
121949,GOLD25MAY92500PE,GOLD,29MAY2025,925000000.000000,1,OPTFUT,NCO,5000.000000
121954,GOLD25MAY92700PE,GOLD,29MAY2025,927000000.000000,1,OPTFUT,NCO,5000.000000
121956,GOLD25MAY92800PE,GOLD,29MAY2025,928000000.000000,1,OPTFUT,NCO,5000.000000
121961,NATURALGAS25JUN345PE,NATURALGAS,23JUN2025,3450000.000000,1,OPTFUT,NCO,500.000000
121964,GOLD25NOV79400CE,GOLD,28NOV2025,794000000.000000,1,OPTFUT,NCO,5000.000000
121966,GOLD25MAY93100PE,GOLD,29MAY2025,931000000.000000,1,OPTFUT,NCO,5000.000000
121990,GOLD25MAY70300CE,GOLD,29MAY2025,703000000.000000,1,OPTFUT,NCO,5000.000000
121992,GOLD25MAY70400CE,GOLD,29MAY2025,704000000.000000,1,OPTFUT,NCO,5000.000000
122004,NATURALGAS25JUL280PE,NATURALGAS,24JUL2025,2800000.000000,1,OPTFUT,NCO,500.000000
122006,ALUMINIUM25JULFUT,ALUMINIUM,31JUL2025,-1.000000,1,FUTBAS,NCO,500.000000
122002,NATURALGAS25JUN375PE,NATURALGAS,23JUN2025,3750000.000000,1,OPTFUT,NCO,500.000000
122013,NATURALGAS25JUL285CE,NATURALGAS,24JUL2025,2850000.000000,1,OPTFUT,NCO,500.000000
122031,SILVERM25AUG85750PE,SILVERM,22AUG2025,857500000.000000,1,OPTFUT,NCO,5000.000000
122040,NATURALGAS25JUL290CE,NATURALGAS,24JUL2025,2900000.000000,1,OPTFUT,NCO,500.000000
122020,NATURALGAS25JUN390PE,NATURALGAS,23JUN2025,3900000.000000,1,OPTFUT,NCO,500.000000
122022,NATURALGAS25JUN395PE,NATURALGAS,23JUN2025,3950000.000000,1,OPTFUT,NCO,500.000000
122042,NATURALGAS25JUN400CE,NATURALGAS,23JUN2025,4000000.000000,1,OPTFUT,NCO,500.000000
122076,NATURALGAS25JUN410CE,NATURALGAS,23JUN2025,4100000.000000,1,OPTFUT,NCO,500.000000
122070,NATURALGAS25JUL310CE,NATURALGAS,24JUL2025,3100000.000000,1,OPTFUT,NCO,500.000000
122071,NATURALGAS25JUL310PE,NATURALGAS,24JUL2025,3100000.000000,1,OPTFUT,NCO,500.000000
122084,CRUDEOIL25MAY5600PE,CRUDEOIL,15MAY2025,56000000.000000,1,OPTFUT,NCO,1000.000000
122094,SILVERM25AUG88250PE,SILVERM,22AUG2025,882500000.000000,1,OPTFUT,NCO,5000.000000
122096,SILVERM25NOV90000CE,SILVERM,21NOV2025,900000000.000000,1,OPTFUT,NCO,5000.000000
122134,SILVERM25NOV92000CE,SILVERM,21NOV2025,920000000.000000,1,OPTFUT,NCO,5000.000000
122138,ALUMINI25AUGFUT,ALUMINI,29AUG2025,-1.000000,1,FUTBAS,NCO,500.000000
122146,SILVERM25AUG89250CE,SILVERM,22AUG2025,892500000.000000,1,OPTFUT,NCO,5000.000000
122150,SILVERM26FEBFUT,SILVERM,27FEB2026,-1.000000,1,FUTBLN,NCO,10000.000000
122151,SILVERMIC26FEBFUT,SILVERMIC,27FEB2026,-1.000000,1,FUTBLN,NCO,10000.000000
122156,SILVERM25AUG82000PE,SILVERM,22AUG2025,820000000.000000,1,OPTFUT,NCO,5000.000000
122190,SILVERM25AUG82500PE,SILVERM,22AUG2025,825000000.000000,1,OPTFUT,NCO,5000.000000
122208,SILVERM25NOV93750CE,SILVERM,21NOV2025,937500000.000000,1,OPTFUT,NCO,5000.000000
122200,SILVERM25AUG90750CE,SILVERM,22AUG2025,907500000.000000,1,OPTFUT,NCO,5000.000000
122239,GOLD25NOV79600CE,GOLD,28NOV2025,796000000.000000,1,OPTFUT,NCO,5000.000000
122230,SILVER25JUL87250CE,SILVER,01JUL2025,872500000.000000,1,OPTBLN,NCO,5000.000000
122273,SILVERM25AUG92750PE,SILVERM,22AUG2025,927500000.000000,1,OPTFUT,NCO,5000.000000
122223,COPPER25JUL895CE,COPPER,24JUL2025,8950000.000000,1,OPTFUT,NCO,100.000000
122274,SILVERM25AUG93000CE,SILVERM,22AUG2025,930000000.000000,1,OPTFUT,NCO,5000.000000
122279,SILVERM25NOV95000PE,SILVERM,21NOV2025,950000000.000000,1,OPTFUT,NCO,5000.000000
122289,SILVER25JUL88250CE,SILVER,01JUL2025,882500000.000000,1,OPTBLN,NCO,5000.000000
122299,CRUDEOIL25MAY5700PE,CRUDEOIL,15MAY2025,57000000.000000,1,OPTFUT,NCO,1000.000000
122334,SILVERM25AUG81500CE,SILVERM,22AUG2025,815000000.000000,1,OPTFUT,NCO,5000.000000
122303,SILVERM25AUG94500CE,SILVERM,22AUG2025,945000000.000000,1,OPTFUT,NCO,5000.000000
122300,CRUDEOIL25MAY5750CE,CRUDEOIL,15MAY2025,57500000.000000,1,OPTFUT,NCO,1000.000000
122312,SILVERM25AUG95000PE,SILVERM,22AUG2025,950000000.000000,1,OPTFUT,NCO,5000.000000
122338,GOLD25JUL80700CE,GOLD,29JUL2025,807000000.000000,1,OPTFUT,NCO,5000.000000
122341,COPPER25JUL910CE,COPPER,24JUL2025,9100000.000000,1,OPTFUT,NCO,100.000000
122371,COPPER25JUL925PE,COPPER,24JUL2025,9250000.000000,1,OPTFUT,NCO,100.000000
122372,COPPER25JUL930CE,COPPER,24JUL2025,9300000.000000,1,OPTFUT,NCO,100.000000
122383,COPPER25JUL940PE,COPPER,24JUL2025,9400000.000000,1,OPTFUT,NCO,100.000000
122381,COPPER25JUL935PE,COPPER,24JUL2025,9350000.000000,1,OPTFUT,NCO,100.000000
122394,LEAD25MAYFUT,LEAD,30MAY2025,-1.000000,1,FUTBAS,NCO,500.000000
122390,SILVERM25AUG95500CE,SILVERM,22AUG2025,955000000.000000,1,OPTFUT,NCO,5000.000000
122416,GOLD25MAY94000CE,GOLD,29MAY2025,940000000.000000,1,OPTFUT,NCO,5000.000000
122427,SILVER25JUL92250PE,SILVER,01JUL2025,922500000.000000,1,OPTBLN,NCO,5000.000000
122428,SILVER25JUL92500CE,SILVER,01JUL2025,925000000.000000,1,OPTBLN,NCO,5000.000000
122421,GOLD25MAY85600CE,GOLD,29MAY2025,856000000.000000,1,OPTFUT,NCO,5000.000000
122434,SILVER25JUL93250CE,SILVER,01JUL2025,932500000.000000,1,OPTBLN,NCO,5000.000000
122436,SILVER25JUL93500CE,SILVER,01JUL2025,935000000.000000,1,OPTBLN,NCO,5000.000000
122449,SILVERM25NOV98000CE,SILVERM,21NOV2025,980000000.000000,1,OPTFUT,NCO,5000.000000
122459,SILVERM25JUN89500PE,SILVERM,23JUN2025,895000000.000000,1,OPTFUT,NCO,5000.000000
122468,GOLD25MAY94200CE,GOLD,29MAY2025,942000000.000000,1,OPTFUT,NCO,5000.000000
122483,SILVERM25NOV99250PE,SILVERM,21NOV2025,992500000.000000,1,OPTFUT,NCO,5000.000000
122497,GOLD25SEP87600PE,GOLD,25SEP2025,876000000.000000,1,OPTFUT,NCO,5000.000000
122504,GOLD25NOV88600CE,GOLD,28NOV2025,886000000.000000,1,OPTFUT,NCO,5000.000000
122554,SILVER25SEP88750PE,SILVER,02SEP2025,887500000.000000,1,OPTBLN,NCO,5000.000000
122550,SILVERM25AUG96250CE,SILVERM,22AUG2025,962500000.000000,1,OPTFUT,NCO,5000.000000
122507,NICKEL25SEPFUT,NICKEL,30SEP2025,-1.000000,1,FUTBAS,NCO,1000.000000
122522,SILVER25JUL94250PE,SILVER,01JUL2025,942500000.000000,1,OPTBLN,NCO,5000.000000
122558,GOLD25JUL93500CE,GOLD,29JUL2025,935000000.000000,1,OPTFUT,NCO,5000.000000
122576,SILVERM25NOV101000PE,SILVERM,21NOV2025,1010000000.000000,1,OPTFUT,NCO,5000.000000
122578,SILVER25SEP89000CE,SILVER,02SEP2025,890000000.000000,1,OPTBLN,NCO,5000.000000
122586,SILVERM25JUN92750CE,SILVERM,23JUN2025,927500000.000000,1,OPTFUT,NCO,5000.000000
122601,SILVERM25NOV102000PE,SILVERM,21NOV2025,1020000000.000000,1,OPTFUT,NCO,5000.000000
122602,SILVERM25NOV102250CE,SILVERM,21NOV2025,1022500000.000000,1,OPTFUT,NCO,5000.000000
122614,SILVERM25AUG97000CE,SILVERM,22AUG2025,970000000.000000,1,OPTFUT,NCO,5000.000000
122628,SILVER25SEP90000PE,SILVER,02SEP2025,900000000.000000,1,OPTBLN,NCO,5000.000000
122635,SILVER25SEP90750CE,SILVER,02SEP2025,907500000.000000,1,OPTBLN,NCO,5000.000000
122644,CRUDEOIL25MAY5900PE,CRUDEOIL,15MAY2025,59000000.000000,1,OPTFUT,NCO,1000.000000
122641,SILVERM25AUG97500PE,SILVERM,22AUG2025,975000000.000000,1,OPTFUT,NCO,5000.000000
122629,SILVER25SEP90250CE,SILVER,02SEP2025,902500000.000000,1,OPTBLN,NCO,5000.000000
122655,CRUDEOIL25MAY6200CE,CRUDEOIL,15MAY2025,62000000.000000,1,OPTFUT,NCO,1000.000000
122658,CRUDEOIL25MAY6250PE,CRUDEOIL,15MAY2025,62500000.000000,1,OPTFUT,NCO,1000.000000
122667,CRUDEOIL25MAY6500CE,CRUDEOIL,15MAY2025,65000000.000000,1,OPTFUT,NCO,1000.000000
122660,CRUDEOIL25MAY6300PE,CRUDEOIL,15MAY2025,63000000.000000,1,OPTFUT,NCO,1000.000000
122670,CRUDEOIL25MAY6550PE,CRUDEOIL,15MAY2025,65500000.000000,1,OPTFUT,NCO,1000.000000
122703,GOLD25MAY92100PE,GOLD,29MAY2025,921000000.000000,1,OPTFUT,NCO,5000.000000
122701,GOLD25MAY92000PE,GOLD,29MAY2025,920000000.000000,1,OPTFUT,NCO,5000.000000
122702,GOLD25MAY92100CE,GOLD,29MAY2025,921000000.000000,1,OPTFUT,NCO,5000.000000
122733,GOLD25NOV95400PE,GOLD,28NOV2025,954000000.000000,1,OPTFUT,NCO,5000.000000
122708,GOLD25JUL93000CE,GOLD,29JUL2025,930000000.000000,1,OPTFUT,NCO,5000.000000
122723,GOLD25SEP94200PE,GOLD,25SEP2025,942000000.000000,1,OPTFUT,NCO,5000.000000
122721,GOLD25SEP94100PE,GOLD,25SEP2025,941000000.000000,1,OPTFUT,NCO,5000.000000
122735,GOLD26JAN96100PE,GOLD,29JAN2026,961000000.000000,1,OPTFUT,NCO,5000.000000
122744,GOLD25JUL94000PE,GOLD,29JUL2025,940000000.000000,1,OPTFUT,NCO,5000.000000
122760,SILVER25SEP92000PE,SILVER,02SEP2025,920000000.000000,1,OPTBLN,NCO,5000.000000
122770,GOLDM25MAY92100CE,GOLDM,29MAY2025,921000000.000000,1,OPTFUT,NCO,5000.000000
122779,SILVERM26FEB113000PE,SILVERM,20FEB2026,1130000000.000000,1,OPTFUT,NCO,5000.000000
122784,SILVER25SEP92500CE,SILVER,02SEP2025,925000000.000000,1,OPTBLN,NCO,5000.000000
122781,GOLD25SEP94600CE,GOLD,25SEP2025,946000000.000000,1,OPTFUT,NCO,5000.000000
122812,SILVER25SEP93500PE,SILVER,02SEP2025,935000000.000000,1,OPTBLN,NCO,5000.000000
122854,GOLD25MAY82800PE,GOLD,29MAY2025,828000000.000000,1,OPTFUT,NCO,5000.000000
122813,GOLD25NOV95500PE,GOLD,28NOV2025,955000000.000000,1,OPTFUT,NCO,5000.000000
122818,GOLD25NOV95800CE,GOLD,28NOV2025,958000000.000000,1,OPTFUT,NCO,5000.000000
122824,GOLD26JAN96900CE,GOLD,29JAN2026,969000000.000000,1,OPTFUT,NCO,5000.000000
122874,SILVER25SEP94500PE,SILVER,02SEP2025,945000000.000000,1,OPTBLN,NCO,5000.000000
122875,GOLD26JAN96900PE,GOLD,29JAN2026,969000000.000000,1,OPTFUT,NCO,5000.000000
122882,SILVER25SEP95250CE,SILVER,02SEP2025,952500000.000000,1,OPTBLN,NCO,5000.000000
122890,NATURALGAS25JUN420CE,NATURALGAS,23JUN2025,4200000.000000,1,OPTFUT,NCO,500.000000
122894,SILVER25SEP95500CE,SILVER,02SEP2025,955000000.000000,1,OPTBLN,NCO,5000.000000
122895,SILVER25SEP95500PE,SILVER,02SEP2025,955000000.000000,1,OPTBLN,NCO,5000.000000
122898,SILVER25SEP96000CE,SILVER,02SEP2025,960000000.000000,1,OPTBLN,NCO,5000.000000
122901,CRUDEOIL25MAY7050CE,CRUDEOIL,15MAY2025,70500000.000000,1,OPTFUT,NCO,1000.000000
122994,GOLD25MAY82000CE,GOLD,29MAY2025,820000000.000000,1,OPTFUT,NCO,5000.000000
122909,CRUDEOIL25MAY7150CE,CRUDEOIL,15MAY2025,71500000.000000,1,OPTFUT,NCO,1000.000000
122914,SILVERM26FEB107750PE,SILVERM,20FEB2026,1077500000.000000,1,OPTFUT,NCO,5000.000000
